fid,username,reactions_received,total_casts,reaction_cast_ratio
259024,"<a href=""https://warpcast.com/godgod"" target=""_blank"">godgod</a>",146,1374,0.10625909752547306
261445,"<a href=""https://warpcast.com/yhugfy"" target=""_blank"">yhugfy</a>",58,545,0.10642201834862386
530650,"<a href=""https://warpcast.com/ineed2p"" target=""_blank"">ineed2p</a>",13,122,0.10655737704918032
508500,"<a href=""https://warpcast.com/zanzu"" target=""_blank"">zanzu</a>",173,1622,0.10665844636251541
498766,"<a href=""https://warpcast.com/burritohearted"" target=""_blank"">burritohearted</a>",19,178,0.10674157303370786
522003,"<a href=""https://warpcast.com/tamalbasak"" target=""_blank"">tamalbasak</a>",19,178,0.10674157303370786
297912,"<a href=""https://warpcast.com/arkan-gifari"" target=""_blank"">arkan-gifari</a>",47,440,0.10681818181818181
506211,"<a href=""https://warpcast.com/breeze3361"" target=""_blank"">breeze3361</a>",78,730,0.10684931506849316
443573,"<a href=""https://warpcast.com/wits"" target=""_blank"">wits</a>",3,28,0.10714285714285714
543725,"<a href=""https://warpcast.com/waterme"" target=""_blank"">waterme</a>",3,28,0.10714285714285714
330892,"<a href=""https://warpcast.com/sonmezonur"" target=""_blank"">sonmezonur</a>",3,28,0.10714285714285714
556945,"<a href=""https://warpcast.com/chaojidianqishu"" target=""_blank"">chaojidianqishu</a>",3,28,0.10714285714285714
539801,"<a href=""https://warpcast.com/remyh"" target=""_blank"">remyh</a>",3,28,0.10714285714285714
519222,"<a href=""https://warpcast.com/shankhaan"" target=""_blank"">shankhaan</a>",27,252,0.10714285714285714
541090,"<a href=""https://warpcast.com/benjammin"" target=""_blank"">benjammin</a>",3,28,0.10714285714285714
512570,"<a href=""https://warpcast.com/jesucristobasta"" target=""_blank"">jesucristobasta</a>",3,28,0.10714285714285714
530271,"<a href=""https://warpcast.com/krasavik"" target=""_blank"">krasavik</a>",12,112,0.10714285714285714
539294,"<a href=""https://warpcast.com/rm9955"" target=""_blank"">rm9955</a>",3,28,0.10714285714285714
524531,"<a href=""https://warpcast.com/yanyanlin"" target=""_blank"">yanyanlin</a>",3,28,0.10714285714285714
541635,"<a href=""https://warpcast.com/francs"" target=""_blank"">francs</a>",3,28,0.10714285714285714
548331,"<a href=""https://warpcast.com/isabeaudf"" target=""_blank"">isabeaudf</a>",3,28,0.10714285714285714
545914,"<a href=""https://warpcast.com/seraphinasdd"" target=""_blank"">seraphinasdd</a>",3,28,0.10714285714285714
514510,"<a href=""https://warpcast.com/sajawal07"" target=""_blank"">sajawal07</a>",3,28,0.10714285714285714
568735,"<a href=""https://warpcast.com/rithin"" target=""_blank"">rithin</a>",7,65,0.1076923076923077
568733,"<a href=""https://warpcast.com/mimiwy"" target=""_blank"">mimiwy</a>",7,65,0.1076923076923077
511104,"<a href=""https://warpcast.com/allblue"" target=""_blank"">allblue</a>",21,194,0.10824742268041238
261511,"<a href=""https://warpcast.com/hdkidllo"" target=""_blank"">hdkidllo</a>",65,600,0.10833333333333334
538721,"<a href=""https://warpcast.com/sonatabot"" target=""_blank"">sonatabot</a>",333,3065,0.10864600326264275
264714,"<a href=""https://warpcast.com/0day"" target=""_blank"">0day</a>",5,46,0.10869565217391304
509971,"<a href=""https://warpcast.com/wenedy"" target=""_blank"">wenedy</a>",30,276,0.10869565217391304
539200,"<a href=""https://warpcast.com/donaldd"" target=""_blank"">donaldd</a>",5,46,0.10869565217391304
263756,"<a href=""https://warpcast.com/kuiog"" target=""_blank"">kuiog</a>",71,653,0.10872894333843798
544479,"<a href=""https://warpcast.com/azwar69"" target=""_blank"">azwar69</a>",31,285,0.10877192982456141
504878,"<a href=""https://warpcast.com/successpro"" target=""_blank"">successpro</a>",80,730,0.1095890410958904
511496,"<a href=""https://warpcast.com/lubna"" target=""_blank"">lubna</a>",666,6032,0.11041114058355438
498777,"<a href=""https://warpcast.com/gert"" target=""_blank"">gert</a>",21,190,0.11052631578947368
576899,"<a href=""https://warpcast.com/shuilu"" target=""_blank"">shuilu</a>",4,36,0.1111111111111111
307231,"<a href=""https://warpcast.com/trucos"" target=""_blank"">trucos</a>",5,45,0.1111111111111111
542826,"<a href=""https://warpcast.com/atalanta"" target=""_blank"">atalanta</a>",3,27,0.1111111111111111
420951,"<a href=""https://warpcast.com/adebisiolami"" target=""_blank"">adebisiolami</a>",4,36,0.1111111111111111
541275,"<a href=""https://warpcast.com/fe7750"" target=""_blank"">fe7750</a>",3,27,0.1111111111111111
539704,"<a href=""https://warpcast.com/fa2069"" target=""_blank"">fa2069</a>",4,36,0.1111111111111111
511186,"<a href=""https://warpcast.com/senthilk"" target=""_blank"">senthilk</a>",3,27,0.1111111111111111
533441,"<a href=""https://warpcast.com/sifuwealth"" target=""_blank"">sifuwealth</a>",4,36,0.1111111111111111
574525,"<a href=""https://warpcast.com/tarnik"" target=""_blank"">tarnik</a>",4,36,0.1111111111111111
541808,"<a href=""https://warpcast.com/thymehdj"" target=""_blank"">thymehdj</a>",3,27,0.1111111111111111
542962,"<a href=""https://warpcast.com/avaloned"" target=""_blank"">avaloned</a>",3,27,0.1111111111111111
543672,"<a href=""https://warpcast.com/herac"" target=""_blank"">herac</a>",3,27,0.1111111111111111
541057,"<a href=""https://warpcast.com/eulalia"" target=""_blank"">eulalia</a>",3,27,0.1111111111111111
448362,"<a href=""https://warpcast.com/jonaki"" target=""_blank"">jonaki</a>",8,72,0.1111111111111111
542808,"<a href=""https://warpcast.com/euphemia"" target=""_blank"">euphemia</a>",3,27,0.1111111111111111
327420,"<a href=""https://warpcast.com/jeck12"" target=""_blank"">jeck12</a>",3,27,0.1111111111111111
548437,"<a href=""https://warpcast.com/altairt"" target=""_blank"">altairt</a>",4,36,0.1111111111111111
187773,"<a href=""https://warpcast.com/hujiawei"" target=""_blank"">hujiawei</a>",3,27,0.1111111111111111
497016,"<a href=""https://warpcast.com/kier2901"" target=""_blank"">kier2901</a>",3,27,0.1111111111111111
499751,"<a href=""https://warpcast.com/mib9"" target=""_blank"">mib9</a>",140,1258,0.11128775834658187
516130,"<a href=""https://warpcast.com/nahid03"" target=""_blank"">nahid03</a>",160,1437,0.11134307585247043
522227,"<a href=""https://warpcast.com/hyperjohan"" target=""_blank"">hyperjohan</a>",38,341,0.11143695014662756
519486,"<a href=""https://warpcast.com/sonrice"" target=""_blank"">sonrice</a>",17,152,0.1118421052631579
513850,"<a href=""https://warpcast.com/456789wgj"" target=""_blank"">456789wgj</a>",179,1600,0.111875
526985,"<a href=""https://warpcast.com/hashim1"" target=""_blank"">hashim1</a>",242,2161,0.11198519204072188
263707,"<a href=""https://warpcast.com/fuilodj"" target=""_blank"">fuilodj</a>",55,491,0.1120162932790224
515940,"<a href=""https://warpcast.com/johnnycake"" target=""_blank"">johnnycake</a>",39,348,0.11206896551724138
523742,"<a href=""https://warpcast.com/mhaladu"" target=""_blank"">mhaladu</a>",12,107,0.11214953271028037
486181,"<a href=""https://warpcast.com/rakesh871"" target=""_blank"">rakesh871</a>",12,107,0.11214953271028037
201915,"<a href=""https://warpcast.com/captainknots"" target=""_blank"">captainknots</a>",7,62,0.11290322580645161
546282,"<a href=""https://warpcast.com/pitikkecepit"" target=""_blank"">pitikkecepit</a>",22,194,0.1134020618556701
244899,"<a href=""https://warpcast.com/sarahonome"" target=""_blank"">sarahonome</a>",11,97,0.1134020618556701
280690,"<a href=""https://warpcast.com/abeerkazi"" target=""_blank"">abeerkazi</a>",5,44,0.11363636363636363
509070,"<a href=""https://warpcast.com/moroz007"" target=""_blank"">moroz007</a>",5,44,0.11363636363636363
536687,"<a href=""https://warpcast.com/shehryar"" target=""_blank"">shehryar</a>",5,44,0.11363636363636363
551207,"<a href=""https://warpcast.com/hanayon"" target=""_blank"">hanayon</a>",114,1001,0.11388611388611389
530504,"<a href=""https://warpcast.com/iyellalot"" target=""_blank"">iyellalot</a>",13,114,0.11403508771929824
506810,"<a href=""https://warpcast.com/arkitek"" target=""_blank"">arkitek</a>",169,1480,0.11418918918918919
456558,"<a href=""https://warpcast.com/nebulanotes"" target=""_blank"">nebulanotes</a>",61,534,0.11423220973782772
541540,"<a href=""https://warpcast.com/christop"" target=""_blank"">christop</a>",4,35,0.11428571428571428
568515,"<a href=""https://warpcast.com/baosi"" target=""_blank"">baosi</a>",4,35,0.11428571428571428
430304,"<a href=""https://warpcast.com/zethraculture"" target=""_blank"">zethraculture</a>",4,35,0.11428571428571428
511458,"<a href=""https://warpcast.com/r0bhun"" target=""_blank"">r0bhun</a>",4,35,0.11428571428571428
546676,"<a href=""https://warpcast.com/eurydi"" target=""_blank"">eurydi</a>",4,35,0.11428571428571428
503361,"<a href=""https://warpcast.com/rabbi21"" target=""_blank"">rabbi21</a>",7,61,0.11475409836065574
518738,"<a href=""https://warpcast.com/kaisan"" target=""_blank"">kaisan</a>",17,148,0.11486486486486487
313842,"<a href=""https://warpcast.com/nikploknoklay"" target=""_blank"">nikploknoklay</a>",3,26,0.11538461538461539
541371,"<a href=""https://warpcast.com/mf286889"" target=""_blank"">mf286889</a>",3,26,0.11538461538461539
539784,"<a href=""https://warpcast.com/rebecc"" target=""_blank"">rebecc</a>",3,26,0.11538461538461539
539835,"<a href=""https://warpcast.com/cind"" target=""_blank"">cind</a>",3,26,0.11538461538461539
480184,"<a href=""https://warpcast.com/ayanokouji18"" target=""_blank"">ayanokouji18</a>",3,26,0.11538461538461539
543304,"<a href=""https://warpcast.com/casimired"" target=""_blank"">casimired</a>",3,26,0.11538461538461539
539791,"<a href=""https://warpcast.com/lucay"" target=""_blank"">lucay</a>",3,26,0.11538461538461539
542876,"<a href=""https://warpcast.com/caspia"" target=""_blank"">caspia</a>",3,26,0.11538461538461539
548423,"<a href=""https://warpcast.com/calliopesd"" target=""_blank"">calliopesd</a>",3,26,0.11538461538461539
546637,"<a href=""https://warpcast.com/robertgrace"" target=""_blank"">robertgrace</a>",3,26,0.11538461538461539
539655,"<a href=""https://warpcast.com/gc95189"" target=""_blank"">gc95189</a>",3,26,0.11538461538461539
277015,"<a href=""https://warpcast.com/proxy"" target=""_blank"">proxy</a>",3,26,0.11538461538461539
539695,"<a href=""https://warpcast.com/an3877"" target=""_blank"">an3877</a>",3,26,0.11538461538461539
546694,"<a href=""https://warpcast.com/kendallrose"" target=""_blank"">kendallrose</a>",3,26,0.11538461538461539
475841,"<a href=""https://warpcast.com/facep"" target=""_blank"">facep</a>",3,26,0.11538461538461539
256932,"<a href=""https://warpcast.com/hendyarh91"" target=""_blank"">hendyarh91</a>",3,26,0.11538461538461539
539638,"<a href=""https://warpcast.com/ky0323"" target=""_blank"">ky0323</a>",3,26,0.11538461538461539
541619,"<a href=""https://warpcast.com/cassiandku"" target=""_blank"">cassiandku</a>",3,26,0.11538461538461539
398420,"<a href=""https://warpcast.com/bigwaver"" target=""_blank"">bigwaver</a>",3,26,0.11538461538461539
527778,"<a href=""https://warpcast.com/minek"" target=""_blank"">minek</a>",29,251,0.11553784860557768
513588,"<a href=""https://warpcast.com/muhammadjunaid"" target=""_blank"">muhammadjunaid</a>",84,726,0.11570247933884298
479249,"<a href=""https://warpcast.com/coinmambaa"" target=""_blank"">coinmambaa</a>",8,69,0.11594202898550725
261473,"<a href=""https://warpcast.com/guibg"" target=""_blank"">guibg</a>",58,500,0.116
568751,"<a href=""https://warpcast.com/razo"" target=""_blank"">razo</a>",5,43,0.11627906976744186
274393,"<a href=""https://warpcast.com/ooenheng"" target=""_blank"">ooenheng</a>",5,43,0.11627906976744186
544094,"<a href=""https://warpcast.com/micmermof"" target=""_blank"">micmermof</a>",31,266,0.11654135338345864
556042,"<a href=""https://warpcast.com/jackie0213"" target=""_blank"">jackie0213</a>",7,60,0.11666666666666667
511341,"<a href=""https://warpcast.com/nomanafridi"" target=""_blank"">nomanafridi</a>",9,77,0.11688311688311688
512816,"<a href=""https://warpcast.com/tailung"" target=""_blank"">tailung</a>",42,358,0.11731843575418995
504471,"<a href=""https://warpcast.com/nerdinger"" target=""_blank"">nerdinger</a>",22,187,0.11764705882352941
455341,"<a href=""https://warpcast.com/primococonut"" target=""_blank"">primococonut</a>",4,34,0.11764705882352941
497661,"<a href=""https://warpcast.com/opgovbot"" target=""_blank"">opgovbot</a>",10,85,0.11764705882352941
541119,"<a href=""https://warpcast.com/reeseop"" target=""_blank"">reeseop</a>",4,34,0.11764705882352941
540982,"<a href=""https://warpcast.com/elysiaij"" target=""_blank"">elysiaij</a>",4,34,0.11764705882352941
277789,"<a href=""https://warpcast.com/mrzara"" target=""_blank"">mrzara</a>",8,68,0.11764705882352941
546474,"<a href=""https://warpcast.com/ugli"" target=""_blank"">ugli</a>",4,34,0.11764705882352941
544247,"<a href=""https://warpcast.com/aydinmali"" target=""_blank"">aydinmali</a>",4,34,0.11764705882352941
539710,"<a href=""https://warpcast.com/bridg"" target=""_blank"">bridg</a>",4,34,0.11764705882352941
479284,"<a href=""https://warpcast.com/barrys"" target=""_blank"">barrys</a>",8,68,0.11764705882352941
541647,"<a href=""https://warpcast.com/thaddeuso"" target=""_blank"">thaddeuso</a>",4,34,0.11764705882352941
521556,"<a href=""https://warpcast.com/suayebkhan"" target=""_blank"">suayebkhan</a>",39,331,0.11782477341389729
511164,"<a href=""https://warpcast.com/byaietis"" target=""_blank"">byaietis</a>",70,594,0.11784511784511785
511809,"<a href=""https://warpcast.com/cybertron1"" target=""_blank"">cybertron1</a>",164,1390,0.11798561151079137
530265,"<a href=""https://warpcast.com/kiskissuka"" target=""_blank"">kiskissuka</a>",15,127,0.11811023622047244
479265,"<a href=""https://warpcast.com/cxhao"" target=""_blank"">cxhao</a>",7,59,0.11864406779661017
515157,"<a href=""https://warpcast.com/mustaeen01"" target=""_blank"">mustaeen01</a>",7,59,0.11864406779661017
511670,"<a href=""https://warpcast.com/doanlovedaudau"" target=""_blank"">doanlovedaudau</a>",7,59,0.11864406779661017
509047,"<a href=""https://warpcast.com/handih366"" target=""_blank"">handih366</a>",32,269,0.11895910780669144
490142,"<a href=""https://warpcast.com/6noughts"" target=""_blank"">6noughts</a>",5,42,0.11904761904761904
539273,"<a href=""https://warpcast.com/tarae"" target=""_blank"">tarae</a>",5,42,0.11904761904761904
307574,"<a href=""https://warpcast.com/cryptoz"" target=""_blank"">cryptoz</a>",10,84,0.11904761904761904
530295,"<a href=""https://warpcast.com/jebashudao"" target=""_blank"">jebashudao</a>",16,134,0.11940298507462686
265624,"<a href=""https://warpcast.com/crypto4profit"" target=""_blank"">crypto4profit</a>",3,25,0.12
402675,"<a href=""https://warpcast.com/jinnnnnft"" target=""_blank"">jinnnnnft</a>",3,25,0.12
518961,"<a href=""https://warpcast.com/sagor567"" target=""_blank"">sagor567</a>",3,25,0.12
258171,"<a href=""https://warpcast.com/siponx123"" target=""_blank"">siponx123</a>",12,100,0.12
546097,"<a href=""https://warpcast.com/celestinee"" target=""_blank"">celestinee</a>",3,25,0.12
534458,"<a href=""https://warpcast.com/tusar"" target=""_blank"">tusar</a>",30,250,0.12
543365,"<a href=""https://warpcast.com/iacnba"" target=""_blank"">iacnba</a>",3,25,0.12
543679,"<a href=""https://warpcast.com/democr"" target=""_blank"">democr</a>",3,25,0.12
302824,"<a href=""https://warpcast.com/loganhurde"" target=""_blank"">loganhurde</a>",3,25,0.12
543512,"<a href=""https://warpcast.com/gregory23"" target=""_blank"">gregory23</a>",3,25,0.12
505703,"<a href=""https://warpcast.com/abolore99"" target=""_blank"">abolore99</a>",12,100,0.12
399589,"<a href=""https://warpcast.com/onlyfanx"" target=""_blank"">onlyfanx</a>",156,1298,0.12018489984591679
475166,"<a href=""https://warpcast.com/iilawak"" target=""_blank"">iilawak</a>",10,83,0.12048192771084337
544977,"<a href=""https://warpcast.com/jummua"" target=""_blank"">jummua</a>",10,83,0.12048192771084337
475120,"<a href=""https://warpcast.com/barrronss"" target=""_blank"">barrronss</a>",10,83,0.12048192771084337
373260,"<a href=""https://warpcast.com/ongainz"" target=""_blank"">ongainz</a>",10,83,0.12048192771084337
344066,"<a href=""https://warpcast.com/cryptoalok"" target=""_blank"">cryptoalok</a>",7,58,0.1206896551724138
533529,"<a href=""https://warpcast.com/mehi"" target=""_blank"">mehi</a>",7,58,0.1206896551724138
508983,"<a href=""https://warpcast.com/autumnn"" target=""_blank"">autumnn</a>",57,472,0.12076271186440678
350886,"<a href=""https://warpcast.com/therealtopshot"" target=""_blank"">therealtopshot</a>",4,33,0.12121212121212122
477072,"<a href=""https://warpcast.com/norelys"" target=""_blank"">norelys</a>",24,198,0.12121212121212122
541352,"<a href=""https://warpcast.com/zt18743"" target=""_blank"">zt18743</a>",4,33,0.12121212121212122
559093,"<a href=""https://warpcast.com/zxwskdo"" target=""_blank"">zxwskdo</a>",4,33,0.12121212121212122
543805,"<a href=""https://warpcast.com/eurydicedf"" target=""_blank"">eurydicedf</a>",4,33,0.12121212121212122
541551,"<a href=""https://warpcast.com/norau"" target=""_blank"">norau</a>",4,33,0.12121212121212122
278073,"<a href=""https://warpcast.com/theonlysol"" target=""_blank"">theonlysol</a>",4,33,0.12121212121212122
548308,"<a href=""https://warpcast.com/rowenasd"" target=""_blank"">rowenasd</a>",4,33,0.12121212121212122
511875,"<a href=""https://warpcast.com/rajanomi"" target=""_blank"">rajanomi</a>",21,173,0.12138728323699421
531143,"<a href=""https://warpcast.com/mishaljan"" target=""_blank"">mishaljan</a>",18,148,0.12162162162162163
445954,"<a href=""https://warpcast.com/lasttsignal"" target=""_blank"">lasttsignal</a>",5,41,0.12195121951219512
